adm1_name,date,weather_lat,weather_lon,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
SULAWESI TENGGARA,2025-03-01,-4.715,122.555,27.1,30.9,24.68,5.86,86.94,0.91,18.58
SULAWESI TENGGARA,2025-04-01,-4.715,122.555,27.01,30.51,24.52,4.27,85.64,0.82,17.13
SULAWESI TENGGARA,2025-05-01,-4.715,122.555,26.68,30.06,24.2,5.61,89.32,0.89,14.76
SULAWESI TENGGARA,2025-06-01,-4.715,122.555,25.82,29.5,23.54,11.97,90.77,0.95,12.1
SULAWESI TENGGARA,2025-07-01,-4.715,122.555,25.61,29.39,21.63,3.42,88.54,0.97,15.32
SULAWESI TENGGARA,2025-08-01,-4.715,122.555,25.43,29.34,21.88,0.59,85.88,1.04,17.53
SULAWESI TENGGARA,2025-09-01,-4.715,122.555,27.15,33.71,22.96,0.98,77.06,0.96,20.55
SULAWESI TENGGARA,2025-10-01,-4.715,122.555,28.4,34.29,24.26,2.41,75.23,0.77,21.09
SULAWESI TENGGARA,2025-11-01,-4.715,122.555,28.04,33.97,25.01,4.12,80.23,0.9,19.36
SULAWESI TENGGARA,2025-12-01,-4.715,122.555,26.94,30.82,24.74,11.71,86.43,0.83,16.81
SULAWESI UTARA,2007-01-01,0.74,124.32,26.25,29.77,23.92,7.02,81.48,2.83,18.25
SULAWESI UTARA,2007-02-01,0.74,124.32,25.75,30.34,22.6,4.37,80.51,2.55,19.51
SULAWESI UTARA,2007-03-01,0.74,124.32,25.85,30.47,23.2,5.43,79.98,2.6,19.65
SULAWESI UTARA,2007-04-01,0.74,124.32,26.65,30.94,23.74,4.3,78.47,1.84,21.0
SULAWESI UTARA,2007-05-01,0.74,124.32,25.62,28.43,23.46,6.41,86.03,2.29,19.52
SULAWESI UTARA,2007-06-01,0.74,124.32,25.71,29.19,23.65,6.97,85.0,1.81,17.1
SULAWESI UTARA,2007-07-01,0.74,124.32,24.59,26.88,22.7,4.95,88.13,3.53,15.69
SULAWESI UTARA,2007-08-01,0.74,124.32,24.15,26.78,22.57,3.75,89.14,3.21,16.26
SULAWESI UTARA,2007-09-01,0.74,124.32,24.68,28.08,22.48,2.5,86.09,3.18,20.62
SULAWESI UTARA,2007-10-01,0.74,124.32,25.67,29.46,22.93,3.01,82.23,2.09,21.32
SULAWESI UTARA,2007-11-01,0.74,124.32,25.83,28.98,23.32,6.43,83.12,2.0,18.0
SULAWESI UTARA,2007-12-01,0.74,124.32,26.05,29.23,23.72,8.18,82.14,1.95,18.62
SULAWESI UTARA,2008-01-01,0.74,124.32,25.73,29.17,23.3,7.21,82.73,2.87,18.14
SULAWESI UTARA,2008-02-01,0.74,124.32,25.62,29.35,23.33,5.65,82.33,2.48,17.81
SULAWESI UTARA,2008-03-01,0.74,124.32,25.71,28.58,23.56,8.53,81.74,1.93,19.36
SULAWESI UTARA,2008-04-01,0.74,124.32,25.56,29.28,23.15,8.71,83.59,1.91,17.88
SULAWESI UTARA,2008-05-01,0.74,124.32,24.97,27.7,23.15,5.7,88.39,2.7,16.83
SULAWESI UTARA,2008-06-01,0.74,124.32,24.75,27.49,23.03,6.14,87.99,2.82,16.48
SULAWESI UTARA,2008-07-01,0.74,124.32,24.28,26.91,22.67,9.19,90.54,3.24,14.54
SULAWESI UTARA,2008-08-01,0.74,124.32,24.05,26.99,22.26,6.18,89.15,3.09,16.92
SULAWESI UTARA,2008-09-01,0.74,124.32,24.49,27.15,22.4,4.26,87.87,2.63,18.54
SULAWESI UTARA,2008-10-01,0.74,124.32,25.34,28.19,23.33,5.57,85.22,1.94,19.07
SULAWESI UTARA,2008-11-01,0.74,124.32,25.81,29.29,23.76,8.35,83.51,1.98,18.21
SULAWESI UTARA,2008-12-01,0.74,124.32,25.74,28.61,23.17,7.64,83.18,1.99,17.7
SULAWESI UTARA,2009-01-01,0.74,124.32,25.81,28.99,23.28,7.39,82.86,1.95,17.66
SULAWESI UTARA,2009-02-01,0.74,124.32,25.76,29.4,22.82,6.05,81.29,2.37,18.88
SULAWESI UTARA,2009-03-01,0.74,124.32,25.94,30.05,23.64,7.28,80.01,1.59,20.08
SULAWESI UTARA,2009-04-01,0.74,124.32,26.07,29.36,23.48,6.66,82.96,1.88,19.65
SULAWESI UTARA,2009-05-01,0.74,124.32,25.94,30.09,23.33,7.14,83.49,1.76,18.59
SULAWESI UTARA,2009-06-01,0.74,124.32,24.84,27.62,22.87,4.61,87.43,2.69,15.87
SULAWESI UTARA,2009-07-01,0.74,124.32,24.73,27.64,22.5,2.71,86.89,3.29,17.44
SULAWESI UTARA,2009-08-01,0.74,124.32,24.92,27.57,23.06,1.16,85.84,3.51,20.09
SULAWESI UTARA,2009-09-01,0.74,124.32,25.44,29.63,22.68,0.58,82.03,3.19,22.99
SULAWESI UTARA,2009-10-01,0.74,124.32,25.86,29.39,23.18,2.47,81.16,2.61,20.65
SULAWESI UTARA,2009-11-01,0.74,124.32,26.43,30.68,23.9,8.73,79.81,2.26,18.86
SULAWESI UTARA,2009-12-01,0.74,124.32,26.48,30.94,22.85,3.6,77.87,2.04,20.24
SULAWESI UTARA,2010-01-01,0.74,124.32,25.82,30.0,23.05,5.86,80.33,3.0,18.62
SULAWESI UTARA,2010-02-01,0.74,124.32,26.46,31.5,22.35,2.04,76.74,3.47,21.31
SULAWESI UTARA,2010-03-01,0.74,124.32,27.52,32.26,22.7,1.86,70.74,2.58,22.39
SULAWESI UTARA,2010-04-01,0.74,124.32,26.91,31.23,24.2,7.01,78.96,1.91,19.46
SULAWESI UTARA,2010-05-01,0.74,124.32,26.7,29.94,24.33,7.88,82.07,1.75,18.82
SULAWESI UTARA,2010-06-01,0.74,124.32,25.68,29.76,23.61,7.69,84.0,2.0,16.69
SULAWESI UTARA,2010-07-01,0.74,124.32,25.65,28.77,23.4,6.81,82.19,1.89,17.85
SULAWESI UTARA,2010-08-01,0.74,124.32,25.13,28.73,23.08,6.71,85.78,2.32,17.89
SULAWESI UTARA,2010-09-01,0.74,124.32,25.62,29.08,23.61,7.05,82.34,1.88,20.81
SULAWESI UTARA,2010-10-01,0.74,124.32,26.23,29.73,23.19,6.11,79.75,1.69,20.46
SULAWESI UTARA,2010-11-01,0.74,124.32,26.15,30.07,23.85,5.45,80.3,1.68,19.38
SULAWESI UTARA,2010-12-01,0.74,124.32,25.99,29.6,23.05,9.01,79.84,1.86,16.97
SULAWESI UTARA,2011-01-01,0.74,124.32,25.81,30.3,22.88,6.67,80.43,1.77,18.43
SULAWESI UTARA,2011-02-01,0.74,124.32,25.58,29.5,22.79,9.96,80.67,2.28,18.72
SULAWESI UTARA,2011-03-01,0.74,124.32,25.63,29.29,22.89,10.22,81.75,2.03,18.58
SULAWESI UTARA,2011-04-01,0.74,124.32,25.84,29.01,23.17,7.47,81.99,1.83,19.22
SULAWESI UTARA,2011-05-01,0.74,124.32,25.43,28.45,23.31,7.07,85.5,2.28,16.51
SULAWESI UTARA,2011-06-01,0.74,124.32,24.79,27.74,22.8,7.85,88.45,3.0,13.6
SULAWESI UTARA,2011-07-01,0.74,124.32,24.41,27.01,22.15,2.76,88.19,3.32,16.73
SULAWESI UTARA,2011-08-01,0.74,124.32,24.38,26.87,22.12,1.98,86.72,3.72,17.99
SULAWESI UTARA,2011-09-01,0.74,124.32,24.61,27.53,22.76,3.51,87.22,3.01,18.15
SULAWESI UTARA,2011-10-01,0.74,124.32,25.72,31.07,23.27,3.06,80.86,2.06,21.52
SULAWESI UTARA,2011-11-01,0.74,124.32,26.42,30.41,23.41,5.17,78.72,1.81,18.75
SULAWESI UTARA,2011-12-01,0.74,124.32,25.88,29.67,23.44,7.94,81.94,2.63,17.77
SULAWESI UTARA,2012-01-01,0.74,124.32,25.6,29.03,23.08,5.73,81.23,2.49,18.56
SULAWESI UTARA,2012-02-01,0.74,124.32,25.83,30.1,22.77,5.41,79.39,2.35,20.65
SULAWESI UTARA,2012-03-01,0.74,124.32,25.73,29.65,22.67,9.14,80.45,2.43,17.42
SULAWESI UTARA,2012-04-01,0.74,124.32,25.99,29.34,23.6,7.29,81.67,1.44,19.53
SULAWESI UTARA,2012-05-01,0.74,124.32,25.69,29.61,23.71,7.93,84.52,2.24,17.61
SULAWESI UTARA,2012-06-01,0.74,124.32,24.81,27.63,22.27,5.24,86.69,2.72,16.1
SULAWESI UTARA,2012-07-01,0.74,124.32,24.2,26.77,22.49,8.34,88.87,3.4,13.66
SULAWESI UTARA,2012-08-01,0.74,124.32,24.01,26.42,21.5,3.45,88.99,3.8,18.18
SULAWESI UTARA,2012-09-01,0.74,124.32,24.92,28.98,22.79,1.57,84.83,3.17,21.54
SULAWESI UTARA,2012-10-01,0.74,124.32,25.92,29.77,23.24,2.92,79.91,2.29,20.59
SULAWESI UTARA,2012-11-01,0.74,124.32,26.12,29.53,23.33,8.03,80.85,1.55,18.67
SULAWESI UTARA,2012-12-01,0.74,124.32,26.2,30.47,23.82,6.17,80.16,1.81,19.4
SULAWESI UTARA,2013-01-01,0.74,124.32,25.79,29.17,22.49,7.44,82.31,2.67,17.57
SULAWESI UTARA,2013-02-01,0.74,124.32,25.8,29.54,22.9,8.03,81.67,2.81,19.06
SULAWESI UTARA,2013-03-01,0.74,124.32,26.52,30.55,22.81,2.84,78.24,2.31,21.75
SULAWESI UTARA,2013-04-01,0.74,124.32,26.02,29.88,23.39,8.39,82.72,1.9,18.45
SULAWESI UTARA,2013-05-01,0.74,124.32,26.05,29.39,23.63,7.57,83.75,1.7,17.68
SULAWESI UTARA,2013-06-01,0.74,124.32,26.0,29.2,23.24,5.02,82.66,1.74,17.47
SULAWESI UTARA,2013-07-01,0.74,124.32,24.61,27.57,22.76,9.83,87.4,2.43,15.24
SULAWESI UTARA,2013-08-01,0.74,124.32,24.25,26.9,22.66,5.66,87.84,3.11,17.05
SULAWESI UTARA,2013-09-01,0.74,124.32,24.78,28.25,22.8,2.95,86.41,3.04,19.52
SULAWESI UTARA,2013-10-01,0.74,124.32,25.89,29.39,22.91,4.21,80.1,2.29,20.58
SULAWESI UTARA,2013-11-01,0.74,124.32,26.14,29.7,23.24,5.22,79.57,1.64,19.04
SULAWESI UTARA,2013-12-01,0.74,124.32,26.19,29.74,23.58,5.87,80.15,1.8,17.48
SULAWESI UTARA,2014-01-01,0.74,124.32,25.45,29.03,22.75,7.69,82.36,3.19,18.28
SULAWESI UTARA,2014-02-01,0.74,124.32,25.73,30.04,22.66,3.19,78.36,2.94,20.51
SULAWESI UTARA,2014-03-01,0.74,124.32,26.61,31.06,23.45,2.91,76.23,2.57,22.0
SULAWESI UTARA,2014-04-01,0.74,124.32,27.07,30.76,24.1,3.69,76.84,1.5,21.47
SULAWESI UTARA,2014-05-01,0.74,124.32,26.37,31.16,23.82,5.75,81.08,1.73,18.84
SULAWESI UTARA,2014-06-01,0.74,124.32,25.64,29.36,23.25,5.68,85.56,2.02,16.17
SULAWESI UTARA,2014-07-01,0.74,124.32,25.06,28.46,22.82,1.8,85.59,3.02,18.29
SULAWESI UTARA,2014-08-01,0.74,124.32,24.5,27.53,22.28,3.52,86.8,3.45,15.77
SULAWESI UTARA,2014-09-01,0.74,124.32,24.92,29.43,22.48,1.04,82.11,3.48,22.31
SULAWESI UTARA,2014-10-01,0.74,124.32,25.92,31.53,22.52,1.2,76.31,3.35,21.98
SULAWESI UTARA,2014-11-01,0.74,124.32,26.32,30.15,23.14,5.65,78.71,1.73,19.71
SULAWESI UTARA,2014-12-01,0.74,124.32,26.34,29.92,23.59,5.97,79.75,1.98,18.86
SULAWESI UTARA,2015-01-01,0.74,124.32,25.92,30.12,23.06,3.67,80.0,2.67,18.5
SULAWESI UTARA,2015-02-01,0.74,124.32,25.54,30.1,22.99,5.52,79.78,2.9,19.66
SULAWESI UTARA,2015-03-01,0.74,124.32,26.31,31.04,22.99,1.94,76.04,2.7,21.21
SULAWESI UTARA,2015-04-01,0.74,124.32,27.1,31.55,24.28,4.33,74.9,1.57,22.28
SULAWESI UTARA,2015-05-01,0.74,124.32,26.19,30.13,24.05,5.02,82.16,2.11,18.77
SULAWESI UTARA,2015-06-01,0.74,124.32,25.11,29.52,22.62,7.42,86.19,2.43,16.1
SULAWESI UTARA,2015-07-01,0.74,124.32,24.45,27.38,22.29,1.86,85.77,3.59,19.31
SULAWESI UTARA,2015-08-01,0.74,124.32,24.02,27.51,21.53,1.43,83.9,4.0,21.12
SULAWESI UTARA,2015-09-01,0.74,124.32,24.7,28.96,22.06,1.15,80.49,3.81,23.8
SULAWESI UTARA,2015-10-01,0.74,124.32,25.62,30.42,22.4,0.57,75.86,3.53,22.22
SULAWESI UTARA,2015-11-01,0.74,124.32,27.32,31.53,24.75,3.31,73.44,1.66,20.82
SULAWESI UTARA,2015-12-01,0.74,124.32,27.52,32.46,24.21,2.02,73.21,2.16,20.83
SULAWESI UTARA,2016-01-01,0.74,124.32,27.66,32.2,23.69,1.53,70.38,3.04,20.55
SULAWESI UTARA,2016-02-01,0.74,124.32,28.16,32.63,24.25,1.52,66.64,3.17,21.98
SULAWESI UTARA,2016-03-01,0.74,124.32,28.55,33.31,24.66,1.37,65.15,3.12,22.48
SULAWESI UTARA,2016-04-01,0.74,124.32,27.96,33.0,24.83,4.24,72.1,2.18,20.92
SULAWESI UTARA,2016-05-01,0.74,124.32,27.1,31.21,24.71,4.29,79.66,1.94,18.73
SULAWESI UTARA,2016-06-01,0.74,124.32,26.01,29.42,23.67,7.1,82.67,1.88,17.67
SULAWESI UTARA,2016-07-01,0.74,124.32,25.04,28.13,22.62,6.29,86.59,2.5,16.58
SULAWESI UTARA,2016-08-01,0.74,124.32,24.99,28.23,23.12,4.01,86.99,2.98,20.34
SULAWESI UTARA,2016-09-01,0.74,124.32,25.53,29.15,22.9,5.33,83.26,2.06,19.92
SULAWESI UTARA,2016-10-01,0.74,124.32,25.71,29.57,23.26,12.37,83.89,1.99,18.69
SULAWESI UTARA,2016-11-01,0.74,124.32,26.63,30.22,24.24,4.65,80.26,1.66,19.83
SULAWESI UTARA,2016-12-01,0.74,124.32,25.99,30.05,23.56,7.85,81.64,2.2,18.24
SULAWESI UTARA,2017-01-01,0.74,124.32,26.11,29.55,23.39,7.43,80.58,2.33,18.29
SULAWESI UTARA,2017-02-01,0.74,124.32,25.88,29.27,23.15,5.37,80.9,2.66,18.18
SULAWESI UTARA,2017-03-01,0.74,124.32,26.07,30.41,23.24,7.14,79.41,2.01,19.56
SULAWESI UTARA,2017-04-01,0.74,124.32,26.38,30.03,23.64,9.24,80.6,1.52,19.52
SULAWESI UTARA,2017-05-01,0.74,124.32,26.06,29.64,24.06,10.63,85.22,1.79,17.59
SULAWESI UTARA,2017-06-01,0.74,124.32,25.14,28.78,22.78,13.51,85.92,2.13,15.6
SULAWESI UTARA,2017-07-01,0.74,124.32,24.58,27.12,22.54,8.94,88.33,2.78,16.26
SULAWESI UTARA,2017-08-01,0.74,124.32,24.63,27.3,22.9,4.89,88.71,3.02,16.21
SULAWESI UTARA,2017-09-01,0.74,124.32,24.8,28.81,22.99,6.41,87.6,2.42,16.92
SULAWESI UTARA,2017-10-01,0.74,124.32,25.83,29.16,23.54,4.73,84.32,2.25,19.65
SULAWESI UTARA,2017-11-01,0.74,124.32,26.21,29.18,23.66,10.69,81.73,1.73,19.03
SULAWESI UTARA,2017-12-01,0.74,124.32,26.48,29.35,24.16,5.46,81.74,1.75,18.81
SULAWESI UTARA,2018-01-01,0.74,124.32,25.74,29.93,23.5,9.18,82.49,2.3,18.27
SULAWESI UTARA,2018-02-01,0.74,124.32,26.06,29.96,23.1,4.79,80.64,2.02,19.35
SULAWESI UTARA,2018-03-01,0.74,124.32,26.14,30.15,23.43,9.2,79.72,2.32,20.17
SULAWESI UTARA,2018-04-01,0.74,124.32,26.06,29.53,23.9,9.95,83.35,1.78,18.6
SULAWESI UTARA,2018-05-01,0.74,124.32,25.84,28.7,23.99,6.11,86.68,2.13,19.15
SULAWESI UTARA,2018-06-01,0.74,124.32,25.03,28.51,23.15,4.41,86.69,2.36,17.07
SULAWESI UTARA,2018-07-01,0.74,124.32,24.81,27.42,22.76,7.46,88.45,3.17,17.48
SULAWESI UTARA,2018-08-01,0.74,124.32,24.72,27.5,22.69,3.37,86.37,3.28,19.97
SULAWESI UTARA,2018-09-01,0.74,124.32,24.78,28.44,21.9,2.09,85.12,3.46,22.49
SULAWESI UTARA,2018-10-01,0.74,124.32,25.96,30.05,23.68,2.67,80.38,2.21,20.74
SULAWESI UTARA,2018-11-01,0.74,124.32,26.61,30.02,24.25,4.46,78.59,1.81,19.94
SULAWESI UTARA,2018-12-01,0.74,124.32,26.38,30.14,23.59,7.6,81.27,2.43,18.35
SULAWESI UTARA,2019-01-01,0.74,124.32,26.01,30.2,23.18,4.48,80.39,2.87,18.09
SULAWESI UTARA,2019-02-01,0.74,124.32,26.29,30.97,22.3,1.88,76.05,3.21,21.59
SULAWESI UTARA,2019-03-01,0.74,124.32,26.85,31.78,22.71,2.2,73.1,2.95,21.92
SULAWESI UTARA,2019-04-01,0.74,124.32,26.85,32.06,23.6,5.31,78.14,2.03,18.75
SULAWESI UTARA,2019-05-01,0.74,124.32,26.48,30.88,23.87,4.11,82.84,2.09,19.79
SULAWESI UTARA,2019-06-01,0.74,124.32,25.27,29.15,23.43,6.46,87.51,2.92,15.51
SULAWESI UTARA,2019-07-01,0.74,124.32,24.39,27.57,22.55,4.69,87.53,3.43,15.65
SULAWESI UTARA,2019-08-01,0.74,124.32,24.31,27.16,22.1,2.21,86.72,4.32,21.49
SULAWESI UTARA,2019-09-01,0.74,124.32,24.68,29.55,21.77,0.9,82.03,3.92,23.52
SULAWESI UTARA,2019-10-01,0.74,124.32,25.77,29.71,23.1,2.78,81.04,2.52,21.51
SULAWESI UTARA,2019-11-01,0.74,124.32,27.27,31.85,23.79,2.13,72.78,1.93,22.14
SULAWESI UTARA,2019-12-01,0.74,124.32,27.42,32.44,23.99,4.29,74.15,1.79,19.76
SULAWESI UTARA,2020-01-01,0.74,124.32,26.74,31.87,23.67,4.4,77.85,2.62,19.97
SULAWESI UTARA,2020-02-01,0.74,124.32,27.08,31.76,23.76,5.2,75.19,3.43,20.99
SULAWESI UTARA,2020-03-01,0.74,124.32,26.9,31.64,23.55,6.09,77.2,2.36,20.35
SULAWESI UTARA,2020-04-01,0.74,124.32,27.13,31.56,23.28,6.9,76.1,1.74,20.68
SULAWESI UTARA,2020-05-01,0.74,124.32,26.67,30.28,24.26,4.82,82.79,2.08,18.8
SULAWESI UTARA,2020-06-01,0.74,124.32,25.48,28.92,23.16,7.17,85.59,2.34,15.32
SULAWESI UTARA,2020-07-01,0.74,124.32,24.88,28.77,22.81,6.11,86.14,2.32,14.53
SULAWESI UTARA,2020-08-01,0.74,124.32,24.86,28.68,22.76,4.55,86.72,3.16,18.3
SULAWESI UTARA,2020-09-01,0.74,124.32,25.14,28.5,22.92,5.43,85.74,2.4,18.79
SULAWESI UTARA,2020-10-01,0.74,124.32,25.67,29.53,22.98,7.47,83.5,2.19,19.11
SULAWESI UTARA,2020-11-01,0.74,124.32,26.3,30.61,23.81,7.62,81.41,1.83,19.35
SULAWESI UTARA,2020-12-01,0.74,124.32,26.21,29.65,23.82,6.52,81.23,2.02,18.23
SULAWESI UTARA,2021-01-01,0.74,124.32,25.81,29.93,23.08,6.82,81.76,2.45,17.94
SULAWESI UTARA,2021-02-01,0.74,124.32,26.12,29.75,23.71,5.8,80.7,2.05,19.23
SULAWESI UTARA,2021-03-01,0.74,124.32,26.24,30.26,23.32,6.04,78.16,1.86,19.04
SULAWESI UTARA,2021-04-01,0.74,124.32,26.22,29.83,23.85,5.45,81.78,2.08,20.36
SULAWESI UTARA,2021-05-01,0.74,124.32,25.96,29.93,23.97,8.47,84.83,1.97,16.5
SULAWESI UTARA,2021-06-01,0.74,124.32,25.5,28.52,23.43,4.37,83.9,2.08,17.84
SULAWESI UTARA,2021-07-01,0.74,124.32,24.92,27.76,22.67,8.21,86.88,2.93,16.65
SULAWESI UTARA,2021-08-01,0.74,124.32,25.08,28.78,22.95,4.93,86.35,2.37,18.6
SULAWESI UTARA,2021-09-01,0.74,124.32,25.06,28.2,22.93,8.79,85.88,2.53,17.66
SULAWESI UTARA,2021-10-01,0.74,124.32,26.08,29.72,23.5,4.77,82.49,1.95,20.47
SULAWESI UTARA,2021-11-01,0.74,124.32,26.38,30.24,24.16,9.27,81.51,1.75,18.97
SULAWESI UTARA,2021-12-01,0.74,124.32,26.06,30.13,23.21,8.39,82.01,2.73,17.36
SULAWESI UTARA,2022-01-01,0.74,124.32,25.7,29.58,22.86,9.82,81.83,2.42,17.84
SULAWESI UTARA,2022-02-01,0.74,124.32,25.58,29.87,22.63,8.57,81.03,2.75,16.94
SULAWESI UTARA,2022-03-01,0.74,124.32,26.08,30.27,22.87,6.76,80.25,1.81,19.38
SULAWESI UTARA,2022-04-01,0.74,124.32,26.28,30.05,23.76,7.1,81.15,1.73,19.71
SULAWESI UTARA,2022-05-01,0.74,124.32,26.38,30.17,23.85,7.23,81.85,1.49,16.61
SULAWESI UTARA,2022-06-01,0.74,124.32,25.85,29.28,23.51,4.25,82.63,1.71,18.85
SULAWESI UTARA,2022-07-01,0.74,124.32,24.94,29.14,22.67,8.19,86.89,2.35,14.93
SULAWESI UTARA,2022-08-01,0.74,124.32,25.04,28.2,22.75,5.31,86.06,2.44,18.01
SULAWESI UTARA,2022-09-01,0.74,124.32,25.47,28.19,23.14,6.2,84.26,2.16,20.65
SULAWESI UTARA,2022-10-01,0.74,124.32,26.36,30.03,23.63,5.7,81.38,1.91,20.45
SULAWESI UTARA,2022-11-01,0.74,124.32,26.4,29.91,24.14,10.22,80.62,1.24,17.86
SULAWESI UTARA,2022-12-01,0.74,124.32,26.21,29.45,23.57,8.43,80.01,1.69,16.98
SULAWESI UTARA,2023-01-01,0.74,124.32,25.86,29.99,23.08,6.23,80.59,2.5,17.68
SULAWESI UTARA,2023-02-01,0.74,124.32,25.78,29.76,22.22,6.64,80.96,2.85,17.79
SULAWESI UTARA,2023-03-01,0.74,124.32,26.39,30.94,23.1,6.06,78.77,1.77,20.94
SULAWESI UTARA,2023-04-01,0.74,124.32,26.58,30.05,23.81,7.87,81.45,1.78,20.56
SULAWESI UTARA,2023-05-01,0.74,124.32,26.25,29.6,23.8,8.02,85.51,2.25,18.01
SULAWESI UTARA,2023-06-01,0.74,124.32,25.65,28.37,23.1,5.18,85.3,2.12,17.38
SULAWESI UTARA,2023-07-01,0.74,124.32,25.42,29.09,23.26,5.18,86.3,3.03,16.45
SULAWESI UTARA,2023-08-01,0.74,124.32,25.13,27.76,23.0,2.92,86.78,3.61,19.42
SULAWESI UTARA,2023-09-01,0.74,124.32,25.01,28.28,22.66,3.42,85.11,3.73,20.73
SULAWESI UTARA,2023-10-01,0.74,124.32,26.03,30.31,23.21,1.2,82.47,2.82,23.96
SULAWESI UTARA,2023-11-01,0.74,124.32,27.47,32.43,24.94,3.5,76.67,1.62,19.97
SULAWESI UTARA,2023-12-01,0.74,124.32,27.62,31.36,25.1,3.02,76.27,1.85,20.02
SULAWESI UTARA,2024-01-01,0.74,124.32,26.87,32.09,23.63,4.76,78.0,2.81,18.27
SULAWESI UTARA,2024-02-01,0.74,124.32,26.99,31.85,22.88,4.04,76.87,3.25,22.16
SULAWESI UTARA,2024-03-01,0.74,124.32,27.34,32.61,23.96,3.46,76.42,3.16,21.14
SULAWESI UTARA,2024-04-01,0.74,124.32,27.35,32.03,24.13,5.87,77.13,2.17,20.44
SULAWESI UTARA,2024-05-01,0.74,124.32,26.92,30.62,24.54,7.69,83.44,2.03,17.3
SULAWESI UTARA,2024-06-01,0.74,124.32,25.47,29.12,23.24,9.26,88.0,2.47,13.6
SULAWESI UTARA,2024-07-01,0.74,124.32,25.13,28.12,23.51,11.29,87.8,3.04,15.1
SULAWESI UTARA,2024-08-01,0.74,124.32,24.9,27.76,22.65,7.38,89.33,2.98,15.06
SULAWESI UTARA,2024-09-01,0.74,124.32,25.65,30.31,23.39,3.16,84.73,2.97,21.68
SULAWESI UTARA,2024-10-01,0.74,124.32,26.24,30.42,23.88,3.32,83.84,2.25,20.41
SULAWESI UTARA,2024-11-01,0.74,124.32,26.78,30.38,24.41,4.17,81.25,1.82,20.0
SULAWESI UTARA,2024-12-01,0.74,124.32,26.75,30.33,24.18,6.25,81.11,1.9,17.48
SULAWESI UTARA,2025-01-01,0.74,124.32,26.3,30.4,24.07,6.58,81.34,1.65,18.1
SULAWESI UTARA,2025-02-01,0.74,124.32,25.97,30.21,23.04,7.89,81.03,2.35,18.77
SULAWESI UTARA,2025-03-01,0.74,124.32,26.28,30.19,23.78,9.14,81.97,2.02,18.57
SULAWESI UTARA,2025-04-01,0.74,124.32,26.4,30.71,23.86,9.63,80.33,1.61,19.78
SULAWESI UTARA,2025-05-01,0.74,124.32,26.17,28.98,24.58,10.51,84.76,1.8,18.48
SULAWESI UTARA,2025-06-01,0.74,124.32,25.4,28.56,23.35,10.51,86.39,2.57,15.45
SULAWESI UTARA,2025-07-01,0.74,124.32,25.03,28.48,23.13,5.38,87.57,3.23,17.74
SULAWESI UTARA,2025-08-01,0.74,124.32,24.43,27.46,22.15,7.17,89.23,3.33,15.35
SULAWESI UTARA,2025-09-01,0.74,124.32,25.0,27.95,23.44,6.14,88.63,3.08,19.74
SULAWESI UTARA,2025-10-01,0.74,124.32,25.78,29.82,23.02,7.07,82.65,2.18,19.8
SULAWESI UTARA,2025-11-01,0.74,124.32,26.43,30.07,23.85,7.44,81.58,2.31,19.69
SULAWESI UTARA,2025-12-01,0.74,124.32,26.16,29.17,23.72,5.43,82.13,2.2,18.28
SUMATERA BARAT,2007-01-01,-0.605,100.37,23.0,28.28,18.67,18.11,89.91,0.83,15.53
SUMATERA BARAT,2007-02-01,-0.605,100.37,23.27,28.44,18.21,10.82,88.68,0.74,17.11
SUMATERA BARAT,2007-03-01,-0.605,100.37,23.12,28.53,19.13,8.24,88.16,0.88,18.39
SUMATERA BARAT,2007-04-01,-0.605,100.37,23.55,28.08,20.24,11.28,90.29,0.65,17.49
SUMATERA BARAT,2007-05-01,-0.605,100.37,24.06,28.64,20.48,5.27,89.12,0.6,17.12
SUMATERA BARAT,2007-06-01,-0.605,100.37,23.6,28.4,19.49,8.4,89.47,0.68,17.07
SUMATERA BARAT,2007-07-01,-0.605,100.37,23.2,27.9,19.57,8.21,88.82,0.67,16.21
SUMATERA BARAT,2007-08-01,-0.605,100.37,23.14,27.95,19.16,4.83,88.62,0.66,15.91
SUMATERA BARAT,2007-09-01,-0.605,100.37,23.15,28.22,19.57,9.54,89.15,0.74,16.24
SUMATERA BARAT,2007-10-01,-0.605,100.37,23.13,28.63,19.56,13.75,90.16,0.64,16.13
SUMATERA BARAT,2007-11-01,-0.605,100.37,22.98,28.45,19.47,6.07,89.47,0.77,16.92
SUMATERA BARAT,2007-12-01,-0.605,100.37,22.84,28.05,18.86,12.57,89.99,0.82,15.92
SUMATERA BARAT,2008-01-01,-0.605,100.37,23.17,27.94,19.4,5.81,89.05,0.63,16.9
SUMATERA BARAT,2008-02-01,-0.605,100.37,22.96,28.22,19.62,7.08,87.63,0.68,17.01
SUMATERA BARAT,2008-03-01,-0.605,100.37,22.88,27.94,19.06,15.33,89.06,0.72,16.88
SUMATERA BARAT,2008-04-01,-0.605,100.37,23.32,28.13,19.77,8.59,90.26,0.67,17.19
SUMATERA BARAT,2008-05-01,-0.605,100.37,23.45,28.27,19.14,5.28,87.58,0.71,18.54
SUMATERA BARAT,2008-06-01,-0.605,100.37,23.19,27.57,19.7,13.22,89.93,0.59,16.15
